"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (127C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (128N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (128C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (129N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (129C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (130N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (130C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (131, Quinine51) / (126, Quinine51)"	"Abundance: F6: 126, Sample, Quinine51"	"Abundance: F6: 127N, Sample, Quinine51"	"Abundance: F6: 127C, Sample, Quinine51"	"Abundance: F6: 128N, Sample, Quinine51"	"Abundance: F6: 128C, Sample, Quinine51"	"Abundance: F6: 129N, Sample, Quinine51"	"Abundance: F6: 129C, Sample, Quinine51"	"Abundance: F6: 130N, Sample, Quinine51"	"Abundance: F6: 130C, Sample, Quinine51"	"Abundance: F6: 131, Sample, Quinine51"	"Abundances Count: F6: 126, Sample, Quinine51"	"Abundances Count: F6: 127N, Sample, Quinine51"	"Abundances Count: F6: 127C, Sample, Quinine51"	"Abundances Count: F6: 128N, Sample, Quinine51"	"Abundances Count: F6: 128C, Sample, Quinine51"	"Abundances Count: F6: 129N, Sample, Quinine51"	"Abundances Count: F6: 129C, Sample, Quinine51"	"Abundances Count: F6: 130N, Sample, Quinine51"	"Abundances Count: F6: 130C, Sample, Quinine51"	"Abundances Count: F6: 131, Sample, Quinine51"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot"
"False"	"IsMasterProtein"	"PF3D7_0917900"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70-2) | location=Pf3D7_09_v3:737985-740276(+) | length=652 | sequence_SO=chromosome | SO=protein_coding"	"54.2944785276074"	"34"	"313"	"33"	"1"	"652"	"72.343"	"5.31"	""	"0.962"	"1.277"	"1.172"	"0.870"	"0.920"	"0.787"	"0.908"	"0.809"	"0.722"	"21575.5"	"20756.5"	"27558.1"	"25281.1"	"18776.5"	"19852.4"	"16988.6"	"19599.1"	"17447.0"	"15573.3"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"999"	"2"	"5763.39218311607"	"34"
"False"	"IsMasterProtein"	"PF3D7_1454400"	"organism=Plasmodium_falciparum_3D7 | product=aminopeptidase P (APP) | location=Pf3D7_14_v3:2234143-2236476(+) | length=777 | sequence_SO=chromosome | SO=protein_coding"	"52.8957528957529"	"39"	"322"	"39"	"1"	"777"	"90.073"	"6.81"	""	"0.857"	"1.107"	"1.064"	"0.980"	"1.025"	"0.869"	"1.020"	"0.901"	"0.736"	"25316.5"	"21701.6"	"28024.6"	"26925.1"	"24820.6"	"25959.3"	"22002.8"	"25821.1"	"22813.9"	"18633.1"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"83"	"477.63"	"0"	"5336.1527878598"	"39"
"False"	"IsMasterProtein"	"PF3D7_0818900"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70) | location=Pf3D7_08_v3:860384-862417(+) | length=677 | sequence_SO=chromosome | SO=protein_coding"	"48.7444608567208"	"30"	"289"	"22"	"1"	"677"	"73.868"	"5.67"	""	"0.875"	"1.022"	"0.971"	"1.031"	"0.984"	"0.865"	"0.925"	"0.761"	"0.605"	"17986.4"	"15733.7"	"18388.3"	"17470.0"	"18543.1"	"17693.1"	"15564.5"	"16645.7"	"13686.1"	"10878.7"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"49"	"324.233"	"2"	"5275.14568543419"	"30"
"False"	"IsMasterProtein"	"PF3D7_0818200"	"organism=Plasmodium_falciparum_3D7 | product=14-3-3 protein (14-3-3I) | location=Pf3D7_08_v3:830006-831454(+) | length=262 | sequence_SO=chromosome | SO=protein_coding"	"67.175572519084"	"20"	"276"	"17"	"1"	"262"	"30.174"	"4.92"	""	"0.911"	"1.248"	"1.232"	"0.954"	"0.975"	"0.840"	"0.935"	"0.784"	"0.607"	"14884.2"	"13553.5"	"18575.7"	"18341.4"	"14201.0"	"14512.9"	"12508.3"	"13923.2"	"11668.2"	"9037.5"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"3980.072"	"0"	"5126.3098491478"	"20"
"False"	"IsMasterProtein"	"PF3D7_1012400"	"organism=Plasmodium_falciparum_3D7 | product=hypoxanthine-guanine phosphoribosyltransferase (HGPRT) | location=Pf3D7_10_v3:475327-476563(-) | length=231 | sequence_SO=chromosome | SO=protein_coding"	"67.0995670995671"	"14"	"188"	"14"	"1"	"231"	"26.346"	"7.71"	""	"0.862"	"1.216"	"1.032"	"0.871"	"0.883"	"0.781"	"0.910"	"0.845"	"0.651"	"17583.6"	"15148.9"	"21375.9"	"18142.9"	"15317.3"	"15517.7"	"13736.2"	"16002.9"	"14857.4"	"11440.1"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"3980.072"	"0"	"5063.22518521862"	"14"
"False"	"IsMasterProtein"	"PF3D7_1444800"	"organism=Plasmodium_falciparum_3D7 | product=fructose-bisphosphate aldolase (FBPA) | location=Pf3D7_14_v3:1844041-1845617(-) | length=369 | sequence_SO=chromosome | SO=protein_coding"	"66.6666666666667"	"21"	"237"	"21"	"1"	"369"	"40.08"	"8.12"	"Acetyl [N-Term]"	"0.798"	"1.206"	"0.971"	"0.908"	"0.829"	"0.755"	"0.818"	"0.748"	"0.582"	"19313.5"	"15412.4"	"23296.7"	"18751.5"	"17538.8"	"16006.3"	"14586.7"	"15798.5"	"14443.3"	"11232.7"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"46"	"2720.339"	"0"	"4993.66415781087"	"21"
"False"	"IsMasterProtein"	"PF3D7_1015600"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 60 (HSP60) | location=Pf3D7_10_v3:627044-629040(-) | length=580 | sequence_SO=chromosome | SO=protein_coding"	"62.7586206896552"	"35"	"216"	"35"	"1"	"580"	"62.512"	"7.12"	""	"0.934"	"1.135"	"1.088"	"0.993"	"1.031"	"0.912"	"1.029"	"0.894"	"0.748"	"20343.8"	"19008.5"	"23100.1"	"22138.8"	"20199.3"	"20965.1"	"18559.7"	"20939.9"	"18187.9"	"15214.6"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"383.916"	"0"	"4370.23582376476"	"35"
"False"	"IsMasterProtein"	"PF3D7_1361900"	"organism=Plasmodium_falciparum_3D7 | product=proliferating cell nuclear antigen 1 (PCNA1) | location=Pf3D7_13_v3:2482472-2483296(-) | length=274 | sequence_SO=chromosome | SO=protein_coding"	"80.2919708029197"	"19"	"203"	"19"	"1"	"274"	"30.568"	"4.86"	""	"0.926"	"1.105"	"1.104"	"1.023"	"1.042"	"0.915"	"1.018"	"0.925"	"0.749"	"18565.5"	"17194.6"	"20524.0"	"20487.3"	"18989.3"	"19338.3"	"16988.1"	"18908.1"	"17168.0"	"13898.2"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"2068.138"	"0"	"4272.89995703043"	"19"
"False"	"IsMasterProtein"	"PF3D7_1439900"	"organism=Plasmodium_falciparum_3D7 | product=triosephosphate isomerase (TIM) | location=Pf3D7_14_v3:1622576-1623612(+) | length=248 | sequence_SO=chromosome | SO=protein_coding"	"68.9516129032258"	"14"	"211"	"14"	"1"	"248"	"27.917"	"6.42"	""	"0.921"	"1.128"	"1.118"	"1.013"	"1.039"	"0.906"	"1.036"	"0.945"	"0.757"	"16453.0"	"15159.7"	"18566.4"	"18392.4"	"16666.9"	"17096.1"	"14898.9"	"17040.0"	"15550.8"	"12450.6"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"580.709"	"0"	"4265.88574319875"	"14"
"False"	"IsMasterProtein"	"PF3D7_0619400"	"organism=Plasmodium_falciparum_3D7 | product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | length=828 | sequence_SO=chromosome | SO=protein_coding"	"74.1545893719807"	"55"	"229"	"51"	"1"	"828"	"92.329"	"5.08"	""	"0.859"	"1.190"	"1.075"	"0.968"	"0.926"	"0.800"	"0.938"	"0.790"	"0.675"	"17200.0"	"14781.9"	"20472.2"	"18482.7"	"16647.8"	"15923.6"	"13758.8"	"16129.7"	"13590.0"	"11604.1"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"168.071"	"5"	"4230.48756238207"	"55"
"False"	"IsMasterProtein"	"PF3D7_1108600"	"organism=Plasmodium_falciparum_3D7 | product=endoplasmic reticulum-resident calcium binding protein (ERC) | location=Pf3D7_11_v3:369675-370706(-) | length=343 | sequence_SO=chromosome | SO=protein_coding"	"74.6355685131195"	"27"	"219"	"27"	"1"	"343"	"39.35"	"4.67"	""	"1.004"	"1.219"	"1.258"	"0.944"	"1.001"	"0.845"	"1.008"	"0.867"	"0.727"	"18038.8"	"18117.7"	"21981.3"	"22692.4"	"17033.9"	"18053.9"	"15246.7"	"18177.9"	"15637.2"	"13120.4"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"1815.6"	"0"	"4053.76031464091"	"27"
"False"	"IsMasterProtein"	"PF3D7_0903700"	"organism=Plasmodium_falciparum_3D7 | product=alpha tubulin 1 | location=Pf3D7_09_v3:175542-177442(+) | length=453 | sequence_SO=chromosome | SO=protein_coding"	"54.7461368653422"	"21"	"158"	"5"	"1"	"453"	"50.264"	"5.06"	""	"0.911"	"1.151"	"1.107"	"0.952"	"0.976"	"0.888"	"1.030"	"0.884"	"0.762"	"10541.4"	"9599.0"	"12133.1"	"11671.3"	"10036.7"	"10284.6"	"9365.8"	"10862.6"	"9316.3"	"8033.9"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"330.131"	"26"	"3990.38921832425"	"21"
"False"	"IsMasterProtein"	"PF3D7_1008700"	"organism=Plasmodium_falciparum_3D7 | product=tubulin beta chain | location=Pf3D7_10_v3:360625-362480(-) | length=445 | sequence_SO=chromosome | SO=protein_coding"	"78.2022471910112"	"24"	"205"	"20"	"1"	"445"	"49.719"	"4.83"	""	"0.939"	"1.170"	"1.119"	"0.964"	"0.982"	"0.869"	"1.022"	"0.883"	"0.755"	"11125.9"	"10445.5"	"13021.6"	"12448.2"	"10721.4"	"10926.0"	"9670.5"	"11374.8"	"9821.4"	"8400.9"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"1210.528"	"10"	"3872.55028927397"	"24"
"False"	"IsMasterProtein"	"PF3D7_1246200"	"organism=Plasmodium_falciparum_3D7 | product=actin I (ACT1) | location=Pf3D7_12_v3:1920784-1921914(+) | length=376 | sequence_SO=chromosome | SO=protein_coding"	"72.6063829787234"	"22"	"150"	"19"	"1"	"376"	"41.844"	"5.34"	"Acetyl [N-Term; N-Term]"	"1.344"	"1.443"	"1.523"	"0.847"	"0.999"	"0.756"	"0.950"	"0.901"	"1.006"	"8544.8"	"11482.3"	"12333.7"	"13013.7"	"7236.9"	"8536.1"	"6461.1"	"8118.3"	"7701.3"	"8594.7"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"523.807"	"7"	"3810.70258231565"	"22"
"False"	"IsMasterProtein"	"PF3D7_0922500"	"organism=Plasmodium_falciparum_3D7 | product=phosphoglycerate kinase (PGK) | location=Pf3D7_09_v3:913230-914480(+) | length=416 | sequence_SO=chromosome | SO=protein_coding"	"77.1634615384615"	"30"	"182"	"30"	"1"	"416"	"45.398"	"7.83"	""	"0.792"	"1.293"	"1.125"	"0.894"	"0.898"	"0.790"	"0.851"	"0.769"	"0.530"	"17458.1"	"13829.5"	"22573.8"	"19648.6"	"15613.0"	"15673.8"	"13785.8"	"14856.4"	"13427.8"	"9245.6"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"629.957"	"0"	"3713.75529222037"	"30"
"False"	"IsMasterProtein"	"PF3D7_0831700"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70-x) | location=Pf3D7_08_v3:1365467-1367506(-) | length=679 | sequence_SO=chromosome | SO=protein_coding"	"50.8100147275405"	"31"	"170"	"22"	"1"	"679"	"75.006"	"5.77"	""	"0.902"	"1.121"	"1.076"	"0.993"	"0.967"	"0.853"	"0.969"	"0.857"	"0.709"	"10828.5"	"9770.7"	"12136.4"	"11650.7"	"10747.3"	"10471.6"	"9235.6"	"10491.7"	"9284.0"	"7676.9"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"104.925"	"14"	"3474.15703976102"	"31"
"False"	"IsMasterProtein"	"PF3D7_0524000"	"organism=Plasmodium_falciparum_3D7 | product=karyopherin beta (KASbeta) | location=Pf3D7_05_v3:998753-1002124(+) | length=1123 | sequence_SO=chromosome | SO=protein_coding"	"45.4140694568121"	"45"	"174"	"45"	"1"	"1123"	"127.272"	"4.92"	""	"0.813"	"1.322"	"1.107"	"0.883"	"0.832"	"0.737"	"0.843"	"0.720"	"0.664"	"14172.1"	"11517.7"	"18741.7"	"15694.0"	"12513.0"	"11790.9"	"10439.3"	"11940.0"	"10202.8"	"9406.6"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"25.457"	"0"	"3402.50055537942"	"45"
"False"	"IsMasterProtein"	"PF3D7_0826700"	"organism=Plasmodium_falciparum_3D7 | product=receptor for activated c kinase (RACK) | location=Pf3D7_08_v3:1160164-1161708(-) | length=323 | sequence_SO=chromosome | SO=protein_coding"	"73.0650154798762"	"15"	"146"	"15"	"1"	"323"	"35.664"	"6.71"	""	"0.887"	"1.172"	"1.128"	"0.950"	"0.967"	"0.876"	"1.020"	"0.859"	"0.698"	"10126.4"	"8981.2"	"11869.8"	"11427.2"	"9618.6"	"9787.8"	"8870.6"	"10325.5"	"8699.8"	"7071.6"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"277.256"	"0"	"3376.57312222496"	"15"
"False"	"IsMasterProtein"	"PF3D7_0610800"	"organism=Plasmodium_falciparum_3D7 | product=transketolase (TK) | location=Pf3D7_06_v3:453671-455689(+) | length=672 | sequence_SO=chromosome | SO=protein_coding"	"55.8035714285714"	"32"	"159"	"32"	"1"	"672"	"75.767"	"6.98"	"Acetyl [N-Term]"	"0.890"	"1.208"	"1.117"	"0.954"	"0.945"	"0.847"	"0.995"	"0.818"	"0.717"	"11605.7"	"10328.0"	"14017.9"	"12958.4"	"11073.2"	"10972.1"	"9831.9"	"11550.1"	"9496.2"	"8318.2"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"54"	"88.615"	"0"	"3336.63200332523"	"32"
"False"	"IsMasterProtein"	"PF3D7_0915400"	"organism=Plasmodium_falciparum_3D7 | product=6-phosphofructokinase (PFK9) | location=Pf3D7_09_v3:650585-654841(-) | length=1418 | sequence_SO=chromosome | SO=protein_coding"	"50"	"57"	"178"	"57"	"1"	"1418"	"159.351"	"6.76"	""	"0.922"	"1.162"	"1.039"	"0.961"	"0.901"	"0.819"	"0.960"	"0.815"	"0.684"	"13019.7"	"12000.9"	"15132.4"	"13527.3"	"12505.5"	"11735.0"	"10658.8"	"12495.2"	"10612.5"	"8907.3"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"86"	"19.982"	"0"	"3328.72824567432"	"57"
"False"	"IsMasterProtein"	"PF3D7_0708800"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 110 (HSP110c) | location=Pf3D7_07_v3:395711-398332(+) | length=873 | sequence_SO=chromosome | SO=protein_coding"	"53.1500572737686"	"36"	"166"	"36"	"1"	"873"	"99.902"	"5.69"	""	"0.878"	"1.119"	"1.021"	"0.990"	"0.964"	"0.844"	"0.952"	"0.847"	"0.646"	"8544.5"	"7499.7"	"9557.9"	"8720.4"	"8456.5"	"8233.3"	"7215.0"	"8135.6"	"7237.7"	"5522.7"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"75.27"	"0"	"3177.12786503046"	"36"
"False"	"IsMasterProtein"	"PF3D7_1412300"	"organism=Plasmodium_falciparum_3D7 | product=nuclear transport factor 2, putative (NTF2) | location=Pf3D7_14_v3:491494-492221(-) | length=125 | sequence_SO=chromosome | SO=protein_coding"	"51.2"	"6"	"166"	"6"	"1"	"125"	"14.428"	"5.81"	"Acetyl [N-Term]"	"0.948"	"1.176"	"1.137"	"1.013"	"1.070"	"0.927"	"1.057"	"0.935"	"0.807"	"8917.0"	"8455.9"	"10488.1"	"10139.3"	"9035.3"	"9540.5"	"8264.2"	"9422.4"	"8336.9"	"7198.7"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"13334.214"	"0"	"3175.35599257694"	"6"
"False"	"IsMasterProtein"	"PF3D7_1115700"	"organism=Plasmodium_falciparum_3D7 | product=cysteine proteinase falcipain 2a (FP2A) | location=Pf3D7_11_v3:592130-593584(-) | length=484 | sequence_SO=chromosome | SO=protein_coding"	"29.7520661157025"	"12"	"149"	"1"	"1"	"484"	"55.892"	"7.43"	""	"0.943"	"1.121"	"1.142"	"1.022"	"1.049"	"0.895"	"1.029"	"0.959"	"0.766"	"8930.2"	"8421.3"	"10015.2"	"10199.2"	"9122.8"	"9365.8"	"7995.5"	"9188.9"	"8564.4"	"6840.7"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"49.548"	"21"	"3065.9441957611"	"12"
"False"	"IsMasterProtein"	"PF3D7_1436000"	"organism=Plasmodium_falciparum_3D7 | product=glucose-6-phosphate isomerase (GPI) | location=Pf3D7_14_v3:1458131-1459870(+) | length=579 | sequence_SO=chromosome | SO=protein_coding"	"44.9050086355786"	"25"	"173"	"25"	"1"	"579"	"67.325"	"7.24"	"Acetyl [N-Term]"	"0.928"	"1.239"	"1.220"	"0.982"	"1.019"	"0.902"	"1.024"	"0.927"	"0.721"	"11551.6"	"10721.0"	"14314.7"	"14094.1"	"11342.0"	"11767.9"	"10416.0"	"11833.9"	"10710.5"	"8324.7"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"118.935"	"0"	"3063.92192268099"	"25"
