"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (127C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (128N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (128C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (129N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (129C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (130N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (130C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (131, Quinine57) / (126, Quinine57)"	"Abundance: F3: 126, Sample, Quinine57"	"Abundance: F3: 127N, Sample, Quinine57"	"Abundance: F3: 127C, Sample, Quinine57"	"Abundance: F3: 128N, Sample, Quinine57"	"Abundance: F3: 128C, Sample, Quinine57"	"Abundance: F3: 129N, Sample, Quinine57"	"Abundance: F3: 129C, Sample, Quinine57"	"Abundance: F3: 130N, Sample, Quinine57"	"Abundance: F3: 130C, Sample, Quinine57"	"Abundance: F3: 131, Sample, Quinine57"	"Abundances Count: F3: 126, Sample, Quinine57"	"Abundances Count: F3: 127N, Sample, Quinine57"	"Abundances Count: F3: 127C, Sample, Quinine57"	"Abundances Count: F3: 128N, Sample, Quinine57"	"Abundances Count: F3: 128C, Sample, Quinine57"	"Abundances Count: F3: 129N, Sample, Quinine57"	"Abundances Count: F3: 129C, Sample, Quinine57"	"Abundances Count: F3: 130N, Sample, Quinine57"	"Abundances Count: F3: 130C, Sample, Quinine57"	"Abundances Count: F3: 131, Sample, Quinine57"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot"
"False"	"IsMasterProtein"	"PF3D7_0520900"	"organism=Plasmodium_falciparum_3D7 | product=S-adenosyl-L-homocysteine hydrolase (SAHH) | location=Pf3D7_05_v3:857038-858477(+) | length=479 | sequence_SO=chromosome | SO=protein_coding"	"48.2254697286012"	"22"	"336"	"22"	"1"	"479"	"53.804"	"5.92"	""	"1.088"	"1.408"	"1.403"	"1.290"	"1.367"	"1.351"	"1.399"	"1.022"	"1.198"	"12986.6"	"14135.3"	"18290.6"	"18215.5"	"16756.7"	"17753.1"	"17545.5"	"18172.3"	"13269.5"	"15554.2"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"920.055"	"0"	"5607.95988118761"	"22"
"False"	"IsMasterProtein"	"PF3D7_0818900"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70) | location=Pf3D7_08_v3:860384-862417(+) | length=677 | sequence_SO=chromosome | SO=protein_coding"	"49.03988183161"	"32"	"291"	"24"	"1"	"677"	"73.868"	"5.67"	""	"0.996"	"1.266"	"1.274"	"1.247"	"1.234"	"1.228"	"1.174"	"0.880"	"1.005"	"18097.5"	"18030.0"	"22908.9"	"23060.3"	"22561.7"	"22323.6"	"22223.5"	"21244.8"	"15921.7"	"18181.1"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"57"	"206.526"	"15"	"4839.91012285828"	"32"
"False"	"IsMasterProtein"	"PF3D7_1012400"	"organism=Plasmodium_falciparum_3D7 | product=hypoxanthine-guanine phosphoribosyltransferase (HGPRT) | location=Pf3D7_10_v3:475327-476563(-) | length=231 | sequence_SO=chromosome | SO=protein_coding"	"67.0995670995671"	"15"	"176"	"15"	"1"	"231"	"26.346"	"7.71"	""	"0.654"	"0.845"	"0.882"	"0.917"	"0.966"	"1.039"	"1.011"	"0.606"	"0.686"	"16445.9"	"10750.8"	"13897.8"	"14497.4"	"15074.2"	"15891.9"	"17092.1"	"16626.4"	"9958.6"	"11289.5"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"1846.85"	"0"	"4340.6618911578"	"15"
"False"	"IsMasterProtein"	"PF3D7_0619400"	"organism=Plasmodium_falciparum_3D7 | product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | length=828 | sequence_SO=chromosome | SO=protein_coding"	"64.4927536231884"	"53"	"204"	"50"	"1"	"828"	"92.329"	"5.08"	""	"0.949"	"1.201"	"1.246"	"1.211"	"1.334"	"1.301"	"1.237"	"0.887"	"0.920"	"13467.7"	"12785.7"	"16170.5"	"16784.3"	"16315.3"	"17962.9"	"17515.8"	"16658.8"	"11941.8"	"12392.3"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"107.415"	"3"	"4136.16683753265"	"53"
"False"	"IsMasterProtein"	"PF3D7_1008700"	"organism=Plasmodium_falciparum_3D7 | product=tubulin beta chain | location=Pf3D7_10_v3:360625-362480(-) | length=445 | sequence_SO=chromosome | SO=protein_coding"	"78.2022471910112"	"24"	"242"	"20"	"1"	"445"	"49.719"	"4.83"	""	"1.018"	"1.323"	"1.321"	"1.218"	"1.337"	"1.333"	"1.297"	"0.919"	"1.083"	"9927.4"	"10109.7"	"13129.1"	"13113.2"	"12095.3"	"13277.5"	"13232.1"	"12876.8"	"9127.1"	"10753.4"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"1777.279"	"11"	"4101.67687661797"	"24"
"False"	"IsMasterProtein"	"PF3D7_1015600"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 60 (HSP60) | location=Pf3D7_10_v3:627044-629040(-) | length=580 | sequence_SO=chromosome | SO=protein_coding"	"66.2068965517241"	"35"	"202"	"35"	"1"	"580"	"62.512"	"7.12"	""	"1.049"	"1.359"	"1.316"	"1.344"	"1.303"	"1.360"	"1.274"	"0.975"	"1.119"	"14412.8"	"15119.4"	"19581.6"	"18963.0"	"19369.7"	"18782.5"	"19604.8"	"18367.3"	"14051.2"	"16126.7"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"343.021"	"0"	"4069.98437718904"	"35"
"False"	"IsMasterProtein"	"PF3D7_0903700"	"organism=Plasmodium_falciparum_3D7 | product=alpha tubulin 1 | location=Pf3D7_09_v3:175542-177442(+) | length=453 | sequence_SO=chromosome | SO=protein_coding"	"59.3818984547461"	"22"	"164"	"5"	"1"	"453"	"50.264"	"5.06"	""	"1.027"	"1.368"	"1.341"	"1.270"	"1.349"	"1.304"	"1.310"	"0.952"	"1.108"	"8229.6"	"8451.4"	"11257.0"	"11038.7"	"10449.5"	"11100.3"	"10732.5"	"10784.6"	"7830.6"	"9116.7"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"435.516"	"27"	"3904.4119469036"	"22"
"False"	"IsMasterProtein"	"PF3D7_1361900"	"organism=Plasmodium_falciparum_3D7 | product=proliferating cell nuclear antigen 1 (PCNA1) | location=Pf3D7_13_v3:2482472-2483296(-) | length=274 | sequence_SO=chromosome | SO=protein_coding"	"80.2919708029197"	"19"	"174"	"18"	"1"	"274"	"30.568"	"4.86"	""	"1.042"	"1.373"	"1.318"	"1.349"	"1.305"	"1.367"	"1.282"	"0.968"	"1.102"	"13999.3"	"14590.0"	"19221.8"	"18447.6"	"18878.5"	"18264.2"	"19140.7"	"17953.1"	"13557.1"	"15429.3"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"884.867"	"2"	"3805.46139319476"	"19"
"False"	"IsMasterProtein"	"PF3D7_1439900"	"organism=Plasmodium_falciparum_3D7 | product=triosephosphate isomerase (TIM) | location=Pf3D7_14_v3:1622576-1623612(+) | length=248 | sequence_SO=chromosome | SO=protein_coding"	"68.9516129032258"	"14"	"169"	"14"	"1"	"248"	"27.917"	"6.42"	""	"0.979"	"1.342"	"1.294"	"1.326"	"1.325"	"1.321"	"1.301"	"0.970"	"1.073"	"11723.4"	"11473.4"	"15730.1"	"15170.7"	"15545.2"	"15533.5"	"15483.9"	"15254.9"	"11367.3"	"12574.0"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"257.086"	"0"	"3728.83599991629"	"14"
"False"	"IsMasterProtein"	"PF3D7_0608800"	"organism=Plasmodium_falciparum_3D7 | product=ornithine aminotransferase (OAT) | location=Pf3D7_06_v3:362635-363879(+) | length=414 | sequence_SO=chromosome | SO=protein_coding"	"71.7391304347826"	"27"	"184"	"27"	"1"	"414"	"46.025"	"6.89"	""	"1.100"	"1.424"	"1.375"	"1.251"	"1.331"	"1.224"	"1.112"	"0.851"	"1.019"	"10302.5"	"11336.5"	"14666.2"	"14165.5"	"12893.1"	"13709.2"	"12609.7"	"11452.2"	"8763.3"	"10501.7"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"516.947"	"0"	"3692.42753551924"	"27"
"False"	"IsMasterProtein"	"PF3D7_1412300"	"organism=Plasmodium_falciparum_3D7 | product=nuclear transport factor 2, putative (NTF2) | location=Pf3D7_14_v3:491494-492221(-) | length=125 | sequence_SO=chromosome | SO=protein_coding"	"51.2"	"6"	"176"	"6"	"1"	"125"	"14.428"	"5.81"	"Acetyl [N-Term]"	"1.030"	"1.327"	"1.308"	"1.282"	"1.338"	"1.350"	"1.293"	"0.984"	"1.121"	"7723.3"	"7958.4"	"10249.8"	"10099.9"	"9901.2"	"10332.5"	"10424.1"	"9982.5"	"7602.3"	"8654.3"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"17781.794"	"0"	"3435.78854250912"	"6"
"False"	"IsMasterProtein"	"PF3D7_0826700"	"organism=Plasmodium_falciparum_3D7 | product=receptor for activated c kinase (RACK) | location=Pf3D7_08_v3:1160164-1161708(-) | length=323 | sequence_SO=chromosome | SO=protein_coding"	"73.374613003096"	"16"	"168"	"16"	"1"	"323"	"35.664"	"6.71"	""	"0.880"	"1.161"	"1.142"	"1.178"	"1.209"	"1.271"	"1.199"	"0.819"	"0.924"	"9913.2"	"8721.0"	"11506.9"	"11318.8"	"11679.5"	"11985.4"	"12594.9"	"11884.4"	"8119.7"	"9164.6"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"407.424"	"0"	"3432.02342687159"	"16"
"False"	"IsMasterProtein"	"PF3D7_1016300"	"organism=Plasmodium_falciparum_3D7 | product=glycophorin binding protein (GBP) | location=Pf3D7_10_v3:650898-653567(-) | length=824 | sequence_SO=chromosome | SO=protein_coding"	"76.0922330097088"	"21"	"248"	"21"	"1"	"824"	"95.786"	"5.14"	""	"0.894"	"1.091"	"1.129"	"1.097"	"1.144"	"1.191"	"1.081"	"0.720"	"0.832"	"9096.2"	"8135.1"	"9922.9"	"10265.1"	"9981.0"	"10407.6"	"10833.6"	"9829.1"	"6546.1"	"7572.5"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"38"	"11.041"	"0"	"3407.67602152693"	"21"
"False"	"IsMasterProtein"	"PF3D7_0807500"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit alpha type-6, putative | location=Pf3D7_08_v3:387219-388364(+) | length=260 | sequence_SO=chromosome | SO=protein_coding"	"71.9230769230769"	"19"	"158"	"19"	"1"	"260"	"29.481"	"5.54"	""	"1.014"	"1.277"	"1.261"	"1.277"	"1.280"	"1.322"	"1.266"	"0.908"	"1.027"	"8047.3"	"8163.6"	"10274.8"	"10151.4"	"10279.6"	"10297.4"	"10636.8"	"10184.0"	"7309.6"	"8262.7"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"1718.072"	"0"	"3304.74276110017"	"19"
"False"	"IsMasterProtein"	"PF3D7_0220000"	"organism=Plasmodium_falciparum_3D7 | product=liver stage antigen 3 (LSA3) | location=Pf3D7_02_v3:796752-801586(+) | length=1558 | sequence_SO=chromosome | SO=protein_coding"	"33.9537869062901"	"44"	"162"	"44"	"1"	"1558"	"175.553"	"4.21"	""	"1.061"	"1.438"	"1.374"	"1.414"	"1.377"	"1.419"	"1.285"	"0.971"	"1.086"	"9378.3"	"9950.5"	"13489.4"	"12881.6"	"13264.2"	"12916.6"	"13311.0"	"12049.7"	"9110.3"	"10186.6"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"22.52"	"0"	"3151.47449734586"	"44"
"False"	"IsMasterProtein"	"PF3D7_0610800"	"organism=Plasmodium_falciparum_3D7 | product=transketolase (TK) | location=Pf3D7_06_v3:453671-455689(+) | length=672 | sequence_SO=chromosome | SO=protein_coding"	"55.8035714285714"	"33"	"142"	"33"	"1"	"672"	"75.767"	"6.98"	"Acetyl [N-Term]"	"0.773"	"0.942"	"0.978"	"0.949"	"1.069"	"1.062"	"1.080"	"0.680"	"0.843"	"10065.7"	"7783.4"	"9485.8"	"9848.5"	"9552.6"	"10759.7"	"10691.6"	"10874.5"	"6849.5"	"8488.1"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"70.969"	"0"	"3133.38611570248"	"33"
"False"	"IsMasterProtein"	"PF3D7_1108600"	"organism=Plasmodium_falciparum_3D7 | product=endoplasmic reticulum-resident calcium binding protein (ERC) | location=Pf3D7_11_v3:369675-370706(-) | length=343 | sequence_SO=chromosome | SO=protein_coding"	"72.3032069970845"	"24"	"163"	"24"	"1"	"343"	"39.35"	"4.67"	""	"1.009"	"1.370"	"1.298"	"1.349"	"1.315"	"1.348"	"1.310"	"1.033"	"1.051"	"11026.7"	"11130.0"	"15105.4"	"14309.4"	"14872.9"	"14499.8"	"14860.6"	"14444.8"	"11385.3"	"11586.4"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"463.159"	"0"	"3081.07656716418"	"24"
"False"	"IsMasterProtein"	"PF3D7_0727400"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit alpha type-5, putative | location=Pf3D7_07_v3:1162710-1163831(+) | length=256 | sequence_SO=chromosome | SO=protein_coding"	"87.890625"	"18"	"128"	"17"	"1"	"256"	"28.37"	"5.08"	""	"1.000"	"1.268"	"1.234"	"1.266"	"1.265"	"1.338"	"1.244"	"0.895"	"1.004"	"7612.2"	"7611.9"	"9649.4"	"9390.6"	"9635.6"	"9627.2"	"10183.1"	"9471.0"	"6813.6"	"7641.8"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"277.256"	"2"	"2931.35497144894"	"18"
"False"	"IsMasterProtein"	"PF3D7_0922200"	"organism=Plasmodium_falciparum_3D7 | product=S-adenosylmethionine synthetase (SAMS) | location=Pf3D7_09_v3:903362-904570(+) | length=402 | sequence_SO=chromosome | SO=protein_coding"	"62.6865671641791"	"20"	"118"	"20"	"1"	"402"	"44.816"	"6.74"	""	"0.872"	"1.137"	"1.119"	"1.102"	"1.179"	"1.209"	"1.166"	"0.829"	"0.944"	"7776.4"	"6784.7"	"8844.3"	"8700.3"	"8570.5"	"9170.9"	"9400.4"	"9070.6"	"6443.5"	"7338.6"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"157.489"	"0"	"2759.68622642348"	"20"
"False"	"IsMasterProtein"	"PF3D7_0801000"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTc), unknown function | location=Pf3D7_08_v3:84568-88422(-) | length=1219 | sequence_SO=chromosome | SO=protein_coding"	"33.0598851517637"	"31"	"133"	"31"	"1"	"1219"	"146.979"	"6.05"	""	"1.051"	"1.355"	"1.319"	"1.297"	"1.322"	"1.321"	"1.207"	"0.897"	"1.044"	"4506.2"	"4737.6"	"6104.2"	"5944.3"	"5842.6"	"5958.8"	"5950.9"	"5440.3"	"4043.9"	"4704.1"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"45"	"5.15"	"0"	"2663.4644302924"	"31"
"False"	"IsMasterProtein"	"PF3D7_1353900"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit alpha type-7, putative | location=Pf3D7_13_v3:2154162-2155217(+) | length=241 | sequence_SO=chromosome | SO=protein_coding"	"72.6141078838174"	"14"	"116"	"14"	"1"	"241"	"27.211"	"6.55"	""	"1.001"	"1.295"	"1.271"	"1.324"	"1.305"	"1.376"	"1.277"	"0.931"	"1.027"	"6396.7"	"6404.9"	"8283.5"	"8129.2"	"8468.0"	"8350.4"	"8799.5"	"8170.6"	"5955.2"	"6567.2"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"8575.959"	"0"	"2613.27820304042"	"14"
"False"	"IsMasterProtein"	"PF3D7_1474800"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit alpha type-1, putative | location=Pf3D7_14_v3:3067562-3068692(+) | length=254 | sequence_SO=chromosome | SO=protein_coding"	"63.7795275590551"	"11"	"127"	"11"	"1"	"254"	"28.819"	"5.67"	""	"1.048"	"1.333"	"1.306"	"1.334"	"1.346"	"1.370"	"1.296"	"0.964"	"1.084"	"5292.7"	"5545.5"	"7054.9"	"6914.5"	"7059.1"	"7123.7"	"7248.8"	"6857.0"	"5102.8"	"5737.1"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"609.54"	"0"	"2577.66276595745"	"11"
"False"	"IsMasterProtein"	"PF3D7_0803800"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit beta type-4 | location=Pf3D7_08_v3:233467-234426(-) | length=265 | sequence_SO=chromosome | SO=protein_coding"	"69.811320754717"	"17"	"142"	"17"	"1"	"265"	"30.852"	"6.44"	""	"1.014"	"1.296"	"1.261"	"1.284"	"1.311"	"1.347"	"1.261"	"0.911"	"1.025"	"6556.6"	"6645.3"	"8497.7"	"8268.4"	"8417.2"	"8596.9"	"8830.5"	"8264.7"	"5975.9"	"6722.1"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"665.085"	"0"	"2528.14877221126"	"17"
"False"	"IsMasterProtein"	"PF3D7_1446200"	"organism=Plasmodium_falciparum_3D7 | product=M17 leucyl aminopeptidase (LAP) | location=Pf3D7_14_v3:1893200-1895017(-) | length=605 | sequence_SO=chromosome | SO=protein_coding"	"41.4876033057851"	"24"	"128"	"24"	"1"	"605"	"67.778"	"8.6"	""	"0.931"	"1.253"	"1.413"	"1.520"	"1.420"	"1.154"	"1.212"	"1.093"	"1.104"	"9276.7"	"8632.0"	"11628.2"	"13106.2"	"14100.8"	"13169.8"	"10708.8"	"11240.9"	"10142.9"	"10244.3"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"23.041"	"0"	"2473.44591292049"	"24"
